datetime,datetime_nano,KQ.i@SHFE.cu.open,KQ.i@SHFE.cu.high,KQ.i@SHFE.cu.low,KQ.i@SHFE.cu.close,KQ.i@SHFE.cu.volume,KQ.i@SHFE.cu.open_oi,KQ.i@SHFE.cu.close_oi
2026-01-20 23:53:00.000000000,1768924380000000000,99787,99843,99787,99803,441,632087,632058
2026-01-20 23:54:00.000000000,1768924440000000000,99803,99844,99803,99840,159,632058,632060
2026-01-20 23:55:00.000000000,1768924500000000000,99840,99844,99801,99833,262,632060,632071
2026-01-20 23:56:00.000000000,1768924560000000000,99833,99845,99782,99790,250,632071,632089
2026-01-20 23:57:00.000000000,1768924620000000000,99790,99794,99775,99783,246,632089,632115
2026-01-20 23:58:00.000000000,1768924680000000000,99783,99808,99769,99784,278,632115,632178
2026-01-20 23:59:00.000000000,1768924740000000000,99784,99883,99777,99855,462,632178,632217
2026-01-21 00:00:00.000000000,1768924800000000000,99855,99939,99846,99930,573,632217,632225
2026-01-21 00:01:00.000000000,1768924860000000000,99930,99976,99920,99950,599,632225,632237
2026-01-21 00:02:00.000000000,1768924920000000000,99950,99969,99943,99968,182,632237,632237
2026-01-21 00:03:00.000000000,1768924980000000000,99968,99968,99898,99906,303,632237,632238
2026-01-21 00:04:00.000000000,1768925040000000000,99906,99930,99879,99881,212,632238,632265
2026-01-21 00:05:00.000000000,1768925100000000000,99881,99902,99881,99887,154,632265,632239
2026-01-21 00:06:00.000000000,1768925160000000000,99887,99956,99862,99956,314,632239,632244
2026-01-21 00:07:00.000000000,1768925220000000000,99956,100038,99956,100038,732,632244,632082
2026-01-21 00:08:00.000000000,1768925280000000000,100038,100038,99935,99944,361,632082,632155
2026-01-21 00:09:00.000000000,1768925340000000000,99944,100006,99944,99976,213,632155,632173
2026-01-21 00:10:00.000000000,1768925400000000000,99976,100031,99972,100031,224,632173,632164
2026-01-21 00:11:00.000000000,1768925460000000000,100031,100048,100021,100048,294,632164,632102
2026-01-21 00:12:00.000000000,1768925520000000000,100048,100077,100048,100064,456,632102,632083
2026-01-21 00:13:00.000000000,1768925580000000000,100064,100073,100056,100071,391,632083,632098
2026-01-21 00:14:00.000000000,1768925640000000000,100071,100078,100049,100057,289,632098,632118
2026-01-21 00:15:00.000000000,1768925700000000000,100057,100129,100050,100129,380,632118,632120
2026-01-21 00:16:00.000000000,1768925760000000000,100129,100129,100088,100091,257,632120,632125
2026-01-21 00:17:00.000000000,1768925820000000000,100091,100091,100065,100083,222,632125,632127
2026-01-21 00:18:00.000000000,1768925880000000000,100083,100125,100083,100089,238,632127,632111
2026-01-21 00:19:00.000000000,1768925940000000000,100089,100106,100085,100085,106,632111,632106
2026-01-21 00:20:00.000000000,1768926000000000000,100085,100099,100073,100092,254,632106,632088
2026-01-21 00:21:00.000000000,1768926060000000000,100092,100105,100068,100074,136,632088,632090
2026-01-21 00:22:00.000000000,1768926120000000000,100074,100078,100017,100041,401,632090,632163
2026-01-21 00:23:00.000000000,1768926180000000000,100041,100079,100036,100074,147,632163,632144
2026-01-21 00:24:00.000000000,1768926240000000000,100074,100110,100072,100108,161,632144,632114
2026-01-21 00:25:00.000000000,1768926300000000000,100108,100108,100062,100062,185,632114,632095
2026-01-21 00:26:00.000000000,1768926360000000000,100062,100085,100055,100085,248,632095,632064
2026-01-21 00:27:00.000000000,1768926420000000000,100085,100196,100081,100167,646,632064,631984
2026-01-21 00:28:00.000000000,1768926480000000000,100167,100218,100147,100214,583,631984,631905
2026-01-21 00:29:00.000000000,1768926540000000000,100214,100214,100182,100182,272,631905,631875
2026-01-21 00:30:00.000000000,1768926600000000000,100182,100188,100167,100178,181,631875,631846
2026-01-21 00:31:00.000000000,1768926660000000000,100178,100203,100172,100188,222,631846,631819
2026-01-21 00:32:00.000000000,1768926720000000000,100188,100201,100179,100189,190,631819,631826
2026-01-21 00:33:00.000000000,1768926780000000000,100189,100194,100149,100149,369,631826,631840
2026-01-21 00:34:00.000000000,1768926840000000000,100149,100154,100124,100127,126,631840,631807
2026-01-21 00:35:00.000000000,1768926900000000000,100127,100141,100126,100141,102,631807,631795
2026-01-21 00:36:00.000000000,1768926960000000000,100141,100144,100089,100099,370,631795,631708
2026-01-21 00:37:00.000000000,1768927020000000000,100099,100104,100078,100089,179,631708,631708
2026-01-21 00:38:00.000000000,1768927080000000000,100089,100090,100039,100082,372,631708,631706
2026-01-21 00:39:00.000000000,1768927140000000000,100082,100122,100078,100120,249,631706,631657
2026-01-21 00:40:00.000000000,1768927200000000000,100120,100124,100065,100065,175,631657,631712
2026-01-21 00:41:00.000000000,1768927260000000000,100065,100069,100003,100003,253,631712,631739
2026-01-21 00:42:00.000000000,1768927320000000000,100003,100003,99980,99998,346,631739,631697
2026-01-21 00:43:00.000000000,1768927380000000000,99998,99998,99975,99991,162,631697,631676
2026-01-21 00:44:00.000000000,1768927440000000000,99991,100041,99991,100032,179,631676,631674
2026-01-21 00:45:00.000000000,1768927500000000000,100032,100032,99990,99990,210,631674,631721
2026-01-21 00:46:00.000000000,1768927560000000000,99990,99994,99963,99967,330,631721,631772
2026-01-21 00:47:00.000000000,1768927620000000000,99967,99981,99951,99957,375,631772,631835
2026-01-21 00:48:00.000000000,1768927680000000000,99957,99957,99899,99931,436,631835,631838
2026-01-21 00:49:00.000000000,1768927740000000000,99931,99962,99927,99959,223,631838,631868
2026-01-21 00:50:00.000000000,1768927800000000000,99959,99999,99959,99997,221,631868,631879
2026-01-21 00:51:00.000000000,1768927860000000000,99997,100003,99986,99987,131,631879,631878
2026-01-21 00:52:00.000000000,1768927920000000000,99987,99990,99956,99981,234,631878,631922
2026-01-21 00:53:00.000000000,1768927980000000000,99981,99982,99949,99953,264,631922,631870
2026-01-21 00:54:00.000000000,1768928040000000000,99953,99976,99947,99972,132,631870,631856
2026-01-21 00:55:00.000000000,1768928100000000000,99972,99996,99971,99986,178,631856,631812
2026-01-21 00:56:00.000000000,1768928160000000000,99986,100013,99986,100010,156,631812,631793
2026-01-21 00:57:00.000000000,1768928220000000000,100010,100013,99996,100003,129,631793,631771
2026-01-21 00:58:00.000000000,1768928280000000000,100003,100029,99999,100016,214,631771,631696
2026-01-21 00:59:00.000000000,1768928340000000000,100016,100029,99999,100004,436,631696,631600
2026-01-21 09:00:00.000000000,1768957200000000000,100262,100262,100027,100064,6539,631600,631754
2026-01-21 09:01:00.000000000,1768957260000000000,100064,100080,99789,99841,3635,631754,631653
2026-01-21 09:02:00.000000000,1768957320000000000,99841,99983,99756,99937,2021,631653,631539
2026-01-21 09:03:00.000000000,1768957380000000000,99937,99937,99837,99893,1707,631539,631613
2026-01-21 09:04:00.000000000,1768957440000000000,99893,100017,99886,99967,1609,631613,631434
2026-01-21 09:05:00.000000000,1768957500000000000,99967,99967,99893,99936,1185,631434,631401
2026-01-21 09:06:00.000000000,1768957560000000000,99936,99984,99904,99984,995,631401,631418
2026-01-21 09:07:00.000000000,1768957620000000000,99984,99987,99924,99933,709,631418,631462
2026-01-21 09:08:00.000000000,1768957680000000000,99933,99954,99825,99866,1355,631462,631407
2026-01-21 09:09:00.000000000,1768957740000000000,99866,99879,99804,99829,1398,631407,631307
2026-01-21 09:10:00.000000000,1768957800000000000,99829,99953,99814,99953,876,631307,631307
2026-01-21 09:11:00.000000000,1768957860000000000,99953,99992,99935,99945,876,631307,631254
2026-01-21 09:12:00.000000000,1768957920000000000,99945,99987,99942,99962,601,631254,631233
2026-01-21 09:13:00.000000000,1768957980000000000,99962,100019,99952,100019,1370,631233,631287
2026-01-21 09:14:00.000000000,1768958040000000000,100019,100095,100019,100056,1174,631287,631269
2026-01-21 09:15:00.000000000,1768958100000000000,100056,100148,100056,100091,1316,631269,631284
2026-01-21 09:16:00.000000000,1768958160000000000,100091,100127,100081,100121,823,631284,631303
2026-01-21 09:17:00.000000000,1768958220000000000,100121,100121,100067,100078,608,631303,631282
2026-01-21 09:18:00.000000000,1768958280000000000,100078,100101,100041,100045,1384,631282,631253
2026-01-21 09:19:00.000000000,1768958340000000000,100045,100133,100045,100130,717,631253,631245
2026-01-21 09:20:00.000000000,1768958400000000000,100130,100159,100094,100117,1270,631245,631423
2026-01-21 09:21:00.000000000,1768958460000000000,100117,100168,100110,100156,635,631423,631486
2026-01-21 09:22:00.000000000,1768958520000000000,100156,100156,100062,100069,744,631486,631439
2026-01-21 09:23:00.000000000,1768958580000000000,100069,100129,100064,100113,702,631439,631341
2026-01-21 09:24:00.000000000,1768958640000000000,100113,100200,100113,100180,965,631341,631375
2026-01-21 09:25:00.000000000,1768958700000000000,100180,100220,100151,100154,1366,631375,631478
2026-01-21 09:26:00.000000000,1768958760000000000,100154,100197,100142,100192,451,631478,631503
2026-01-21 09:27:00.000000000,1768958820000000000,100192,100222,100187,100201,650,631503,631450
2026-01-21 09:28:00.000000000,1768958880000000000,100201,100228,100194,100225,876,631450,631380
2026-01-21 09:29:00.000000000,1768958940000000000,100225,100285,100225,100239,1268,631380,631456
2026-01-21 09:30:00.000000000,1768959000000000000,100239,100282,100202,100210,807,631456,631592
2026-01-21 09:31:00.000000000,1768959060000000000,100210,100218,100152,100182,712,631592,631606
2026-01-21 09:32:00.000000000,1768959120000000000,100182,100186,100083,100085,1011,631606,631666
2026-01-21 09:33:00.000000000,1768959180000000000,100085,100085,99964,100017,1801,631666,631687
2026-01-21 09:34:00.000000000,1768959240000000000,100017,100017,99914,99932,1467,631687,631692
2026-01-21 09:35:00.000000000,1768959300000000000,99932,100051,99912,100038,931,631692,631639
2026-01-21 09:36:00.000000000,1768959360000000000,100038,100138,100031,100120,584,631639,631576
2026-01-21 09:37:00.000000000,1768959420000000000,100120,100144,100066,100135,448,631576,631593
2026-01-21 09:38:00.000000000,1768959480000000000,100135,100135,100048,100066,405,631593,631593
2026-01-21 09:39:00.000000000,1768959540000000000,100066,100117,100060,100111,277,631593,631577
2026-01-21 09:40:00.000000000,1768959600000000000,100111,100128,100098,100106,248,631577,631577
2026-01-21 09:41:00.000000000,1768959660000000000,100106,100151,100106,100136,503,631577,631623
2026-01-21 09:42:00.000000000,1768959720000000000,100136,100233,100136,100226,600,631623,631558
2026-01-21 09:43:00.000000000,1768959780000000000,100226,100281,100220,100269,886,631558,631632
2026-01-21 09:44:00.000000000,1768959840000000000,100269,100443,100265,100382,2245,631632,631846
2026-01-21 09:45:00.000000000,1768959900000000000,100382,100410,100346,100391,1083,631846,631957
2026-01-21 09:46:00.000000000,1768959960000000000,100391,100403,100360,100374,940,631957,631952
2026-01-21 09:47:00.000000000,1768960020000000000,100374,100395,100362,100376,597,631952,631982
2026-01-21 09:48:00.000000000,1768960080000000000,100376,100376,100337,100340,683,631982,631990
2026-01-21 09:49:00.000000000,1768960140000000000,100340,100351,100283,100309,626,631990,632027
2026-01-21 09:50:00.000000000,1768960200000000000,100309,100359,100294,100353,516,632027,632125
2026-01-21 09:51:00.000000000,1768960260000000000,100353,100414,100348,100406,813,632125,632041
2026-01-21 09:52:00.000000000,1768960320000000000,100406,100427,100384,100423,769,632041,632030
2026-01-21 09:53:00.000000000,1768960380000000000,100423,100423,100357,100380,869,632030,631966
2026-01-21 09:54:00.000000000,1768960440000000000,100380,100411,100371,100376,544,631966,632012
2026-01-21 09:55:00.000000000,1768960500000000000,100376,100380,100315,100361,750,632012,632121
2026-01-21 09:56:00.000000000,1768960560000000000,100361,100416,100359,100413,842,632121,632086
2026-01-21 09:57:00.000000000,1768960620000000000,100413,100429,100395,100414,733,632086,632130
2026-01-21 09:58:00.000000000,1768960680000000000,100414,100418,100358,100377,446,632130,632115
2026-01-21 09:59:00.000000000,1768960740000000000,100377,100377,100338,100341,652,632115,632210
2026-01-21 10:00:00.000000000,1768960800000000000,100341,100480,100341,100462,1639,632210,632290
2026-01-21 10:01:00.000000000,1768960860000000000,100462,100462,100344,100381,747,632290,632289
2026-01-21 10:02:00.000000000,1768960920000000000,100381,100390,100338,100375,419,632289,632278
2026-01-21 10:03:00.000000000,1768960980000000000,100375,100390,100363,100370,468,632278,632331
2026-01-21 10:04:00.000000000,1768961040000000000,100370,100383,100350,100374,407,632331,632241
2026-01-21 10:05:00.000000000,1768961100000000000,100374,100537,100371,100523,1334,632241,632345
2026-01-21 10:06:00.000000000,1768961160000000000,100523,100544,100506,100517,838,632345,632377
2026-01-21 10:07:00.000000000,1768961220000000000,100517,100537,100508,100530,817,632377,632394
2026-01-21 10:08:00.000000000,1768961280000000000,100530,100591,100526,100562,1978,632394,632432
2026-01-21 10:09:00.000000000,1768961340000000000,100562,100613,100553,100594,1405,632432,632498
2026-01-21 10:10:00.000000000,1768961400000000000,100594,100608,100571,100608,740,632498,632480
2026-01-21 10:11:00.000000000,1768961460000000000,100608,100650,100603,100609,997,632480,632520
2026-01-21 10:12:00.000000000,1768961520000000000,100609,100637,100579,100588,783,632520,632453
2026-01-21 10:13:00.000000000,1768961580000000000,100588,100620,100584,100615,603,632453,632503
2026-01-21 10:14:00.000000000,1768961640000000000,100615,100683,100592,100675,1617,632503,632561
2026-01-21 10:30:00.000000000,1768962600000000000,100668,100686,100585,100681,1498,632561,632658
2026-01-21 10:31:00.000000000,1768962660000000000,100681,100689,100623,100677,665,632658,632712
2026-01-21 10:32:00.000000000,1768962720000000000,100677,100682,100631,100646,611,632712,632756
2026-01-21 10:33:00.000000000,1768962780000000000,100646,100711,100646,100706,749,632756,632834
2026-01-21 10:34:00.000000000,1768962840000000000,100706,100706,100657,100676,549,632834,632826
2026-01-21 10:35:00.000000000,1768962900000000000,100676,100735,100669,100702,738,632826,632740
2026-01-21 10:36:00.000000000,1768962960000000000,100702,100709,100675,100675,487,632740,632747
2026-01-21 10:37:00.000000000,1768963020000000000,100675,100676,100573,100611,1103,632747,632597
2026-01-21 10:38:00.000000000,1768963080000000000,100611,100694,100607,100692,772,632597,632753
2026-01-21 10:39:00.000000000,1768963140000000000,100692,100692,100626,100633,828,632753,632852
2026-01-21 10:40:00.000000000,1768963200000000000,100633,100659,100630,100641,1203,632852,632906
2026-01-21 10:41:00.000000000,1768963260000000000,100641,100683,100629,100676,584,632906,632985
2026-01-21 10:42:00.000000000,1768963320000000000,100676,100687,100649,100668,680,632985,633111
2026-01-21 10:43:00.000000000,1768963380000000000,100668,100669,100566,100568,642,633111,633284
2026-01-21 10:44:00.000000000,1768963440000000000,100568,100587,100505,100528,1081,633284,633348
2026-01-21 10:45:00.000000000,1768963500000000000,100528,100556,100487,100518,757,633348,633347
2026-01-21 10:46:00.000000000,1768963560000000000,100518,100525,100509,100509,413,633347,633346
2026-01-21 10:47:00.000000000,1768963620000000000,100509,100516,100489,100489,364,633346,633316
2026-01-21 10:48:00.000000000,1768963680000000000,100489,100528,100457,100515,816,633316,633377
2026-01-21 10:49:00.000000000,1768963740000000000,100515,100529,100502,100515,307,633377,633451
2026-01-21 10:50:00.000000000,1768963800000000000,100515,100526,100507,100514,397,633451,633444
2026-01-21 10:51:00.000000000,1768963860000000000,100514,100533,100489,100530,658,633444,633424
2026-01-21 10:52:00.000000000,1768963920000000000,100530,100530,100485,100491,463,633424,633413
2026-01-21 10:53:00.000000000,1768963980000000000,100491,100533,100491,100513,593,633413,633529
